ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage
234940,A. Baldwin,21,https://cdn.sofifa.org/players/4/19/234940.png,England,https://cdn.sofifa.org/flags/14.png,54,66,Cheltenham Town,https://cdn.sofifa.org/teams/2/light/1936.png,€110K,€4K
242108,K. Grozos,17,https://cdn.sofifa.org/players/4/19/242108.png,Australia,https://cdn.sofifa.org/flags/195.png,54,69,Western Sydney Wanderers,https://cdn.sofifa.org/teams/2/light/112427.png,€130K,€1K
244668,H. Brkic,18,https://cdn.sofifa.org/players/4/19/244668.png,Sweden,https://cdn.sofifa.org/flags/46.png,54,72,Trelleborgs FF,https://cdn.sofifa.org/teams/2/light/703.png,€140K,€1K
244413,M. Pfeifer,18,https://cdn.sofifa.org/players/4/19/244413.png,Austria,https://cdn.sofifa.org/flags/4.png,54,64,TSV Hartberg,https://cdn.sofifa.org/teams/2/light/2017.png,€90K,€1K
29118,S. Ono,38,https://cdn.sofifa.org/players/4/19/29118.png,Japan,https://cdn.sofifa.org/flags/163.png,54,54,Hokkaido Consadole Sapporo,https://cdn.sofifa.org/teams/2/light/112444.png,€20K,€1K
211135,M. Attiyah,26,https://cdn.sofifa.org/players/4/19/211135.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,54,56,Ohod Club,https://cdn.sofifa.org/teams/2/light/113219.png,€80K,€3K
241599,B. Crellin,18,https://cdn.sofifa.org/players/4/19/241599.png,England,https://cdn.sofifa.org/flags/14.png,54,74,Fleetwood Town,https://cdn.sofifa.org/teams/2/light/112260.png,€110K,€1K
242624,J. Gallagher,22,https://cdn.sofifa.org/players/4/19/242624.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,54,63,Atlanta United,https://cdn.sofifa.org/teams/2/light/112885.png,€110K,€1K
240321,J. King,22,https://cdn.sofifa.org/players/4/19/240321.png,England,https://cdn.sofifa.org/flags/14.png,54,64,St. Mirren,https://cdn.sofifa.org/teams/2/light/100805.png,€110K,€1K
241601,C. Barrios,20,https://cdn.sofifa.org/players/4/19/241601.png,Colombia,https://cdn.sofifa.org/flags/56.png,54,66,Patriotas Boyacá FC,https://cdn.sofifa.org/teams/2/light/112527.png,€120K,€1K
240322,H. Brockbank,19,https://cdn.sofifa.org/players/4/19/240322.png,England,https://cdn.sofifa.org/flags/14.png,54,66,Bolton Wanderers,https://cdn.sofifa.org/teams/2/light/4.png,€100K,€1K
241091,B. Scott,19,https://cdn.sofifa.org/players/4/19/241091.png,United States,https://cdn.sofifa.org/flags/95.png,54,72,1. FC Köln,https://cdn.sofifa.org/teams/2/light/31.png,€120K,€1K
243651,M. Sheaf,18,https://cdn.sofifa.org/players/4/19/243651.png,England,https://cdn.sofifa.org/flags/14.png,54,69,Hull City,https://cdn.sofifa.org/teams/2/light/1952.png,€140K,€2K
233668,Zhang Yan,21,https://cdn.sofifa.org/players/4/19/233668.png,China PR,https://cdn.sofifa.org/flags/155.png,54,64,Jiangsu Suning FC,https://cdn.sofifa.org/teams/2/light/112162.png,€90K,€1K
239816,N. Mantl,18,https://cdn.sofifa.org/players/4/19/239816.png,Germany,https://cdn.sofifa.org/flags/21.png,54,68,SpVgg Unterhaching,https://cdn.sofifa.org/teams/2/light/172.png,€110K,€1K
244169,K. Kumor,18,https://cdn.sofifa.org/players/4/19/244169.png,Poland,https://cdn.sofifa.org/flags/37.png,54,71,Zagłębie Sosnowiec,https://cdn.sofifa.org/teams/2/light/111089.png,€140K,€1K
243915,S. McNamee,17,https://cdn.sofifa.org/players/4/19/243915.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,54,72,Derry City,https://cdn.sofifa.org/teams/2/light/445.png,€130K,€1K
244939,L. Zottele,19,https://cdn.sofifa.org/players/4/19/244939.png,Austria,https://cdn.sofifa.org/flags/4.png,54,65,SCR Altach,https://cdn.sofifa.org/teams/2/light/15009.png,€100K,€1K
232396,C. Tanor,20,https://cdn.sofifa.org/players/4/19/232396.png,Ghana,https://cdn.sofifa.org/flags/117.png,54,67,Hobro IK,https://cdn.sofifa.org/teams/2/light/112425.png,€130K,€1K
241613,K. Katz,18,https://cdn.sofifa.org/players/4/19/241613.png,Finland,https://cdn.sofifa.org/flags/17.png,54,68,HJK Helsinki,https://cdn.sofifa.org/teams/2/light/100325.png,€130K,€1K
238545,F. Al Birekan,18,https://cdn.sofifa.org/players/4/19/238545.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,54,74,Al Nassr,https://cdn.sofifa.org/teams/2/light/112139.png,€140K,€3K
241108,P. Teixeira,19,https://cdn.sofifa.org/players/4/19/241108.png,Switzerland,https://cdn.sofifa.org/flags/47.png,54,72,BSC Young Boys,https://cdn.sofifa.org/teams/2/light/900.png,€150K,€1K
246228,J. Lankester,18,https://cdn.sofifa.org/players/4/19/246228.png,England,https://cdn.sofifa.org/flags/14.png,54,75,Ipswich Town,https://cdn.sofifa.org/teams/2/light/94.png,€160K,€1K
241622,Qian Yumiao,20,https://cdn.sofifa.org/players/4/19/241622.png,China PR,https://cdn.sofifa.org/flags/155.png,54,67,Tianjin Quanjian FC,https://cdn.sofifa.org/teams/2/light/112983.png,€120K,€2K
245462,S. Łapiński,17,https://cdn.sofifa.org/players/4/19/245462.png,Poland,https://cdn.sofifa.org/flags/37.png,54,71,Jagiellonia Białystok,https://cdn.sofifa.org/teams/2/light/110745.png,€130K,€1K
227545,T. Ryan,21,https://cdn.sofifa.org/players/4/19/227545.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,54,66,Cork City,https://cdn.sofifa.org/teams/2/light/422.png,€100K,€1K
233689,J. Lindgren,20,https://cdn.sofifa.org/players/4/19/233689.png,Sweden,https://cdn.sofifa.org/flags/46.png,54,67,IFK Norrköping,https://cdn.sofifa.org/teams/2/light/702.png,€110K,€1K
240346,S. George,20,https://cdn.sofifa.org/players/4/19/240346.png,England,https://cdn.sofifa.org/flags/14.png,54,66,Tranmere Rovers,https://cdn.sofifa.org/teams/2/light/15048.png,€100K,€1K
231131,J. McGarry,20,https://cdn.sofifa.org/players/4/19/231131.png,New Zealand,https://cdn.sofifa.org/flags/198.png,54,64,Willem II,https://cdn.sofifa.org/teams/2/light/1907.png,€110K,€1K
225500,M. Loaiza,23,https://cdn.sofifa.org/players/4/19/225500.png,Colombia,https://cdn.sofifa.org/flags/56.png,54,62,Atlético Bucaramanga,https://cdn.sofifa.org/teams/2/light/112992.png,€70K,€1K
240348,D. Łuczak,21,https://cdn.sofifa.org/players/4/19/240348.png,Poland,https://cdn.sofifa.org/flags/37.png,54,62,Śląsk Wrocław,https://cdn.sofifa.org/teams/2/light/111092.png,€100K,€1K
245469,A. Tymiński,18,https://cdn.sofifa.org/players/4/19/245469.png,Poland,https://cdn.sofifa.org/flags/37.png,54,67,Piast Gliwice,https://cdn.sofifa.org/teams/2/light/111086.png,€110K,€1K
242910,Liu Boyang,21,https://cdn.sofifa.org/players/4/19/242910.png,China PR,https://cdn.sofifa.org/flags/155.png,54,61,Beijing Renhe FC,https://cdn.sofifa.org/teams/2/light/112537.png,€80K,€1K
222431,J. Storevik,21,https://cdn.sofifa.org/players/4/19/222431.png,Norway,https://cdn.sofifa.org/flags/36.png,54,66,Sandefjord Fotball,https://cdn.sofifa.org/teams/2/light/1757.png,€100K,€1K
238303,K. Velde,18,https://cdn.sofifa.org/players/4/19/238303.png,Norway,https://cdn.sofifa.org/flags/36.png,54,64,FK Haugesund,https://cdn.sofifa.org/teams/2/light/1463.png,€100K,€1K
244192,T. Isherwood,20,https://cdn.sofifa.org/players/4/19/244192.png,Sweden,https://cdn.sofifa.org/flags/46.png,54,70,Bradford City,https://cdn.sofifa.org/teams/2/light/1804.png,€140K,€1K
231651,V. Fazliu,22,https://cdn.sofifa.org/players/4/19/231651.png,Switzerland,https://cdn.sofifa.org/flags/47.png,54,62,FC Lugano,https://cdn.sofifa.org/teams/2/light/10032.png,€100K,€1K
245475,D. Pakulski,19,https://cdn.sofifa.org/players/4/19/245475.png,Poland,https://cdn.sofifa.org/flags/37.png,54,63,Zagłębie Lubin,https://cdn.sofifa.org/teams/2/light/110749.png,€100K,€1K
244966,A. Al Dhafeeri,20,https://cdn.sofifa.org/players/4/19/244966.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,54,63,Al Batin,https://cdn.sofifa.org/teams/2/light/112990.png,€100K,€4K
240871,M. Saavedra,18,https://cdn.sofifa.org/players/4/19/240871.png,Chile,https://cdn.sofifa.org/flags/55.png,54,69,Audax Italiano,https://cdn.sofifa.org/teams/2/light/101097.png,€140K,€1K
243176,S. Wolf,19,https://cdn.sofifa.org/players/4/19/243176.png,Switzerland,https://cdn.sofifa.org/flags/47.png,54,67,FC Luzern,https://cdn.sofifa.org/teams/2/light/897.png,€130K,€1K
236009,C. John,18,https://cdn.sofifa.org/players/4/19/236009.png,England,https://cdn.sofifa.org/flags/14.png,54,72,Wolverhampton Wanderers,https://cdn.sofifa.org/teams/2/light/110.png,€130K,€3K
242409,Jin Hui,29,https://cdn.sofifa.org/players/4/19/242409.png,China PR,https://cdn.sofifa.org/flags/155.png,54,54,Beijing Renhe FC,https://cdn.sofifa.org/teams/2/light/112537.png,€70K,€2K
245993,T. Renaud,17,https://cdn.sofifa.org/players/4/19/245993.png,France,https://cdn.sofifa.org/flags/18.png,54,77,FC Lorient,https://cdn.sofifa.org/teams/2/light/217.png,€130K,€1K
241642,J. Finnerty,19,https://cdn.sofifa.org/players/4/19/241642.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,54,71,Bohemian FC,https://cdn.sofifa.org/teams/2/light/305.png,€130K,€1K
239084,K. Ackermann,17,https://cdn.sofifa.org/players/4/19/239084.png,Sweden,https://cdn.sofifa.org/flags/46.png,54,75,BK Häcken,https://cdn.sofifa.org/teams/2/light/711.png,€150K,€1K
241644,J. Romanski,18,https://cdn.sofifa.org/players/4/19/241644.png,England,https://cdn.sofifa.org/flags/14.png,54,64,Swindon Town,https://cdn.sofifa.org/teams/2/light/1934.png,€90K,€1K
230129,D. Gutiérrez,21,https://cdn.sofifa.org/players/4/19/230129.png,Canada,https://cdn.sofifa.org/flags/70.png,54,66,CD Palestino,https://cdn.sofifa.org/teams/2/light/111328.png,€120K,€1K
243185,P. Wiśniewski,19,https://cdn.sofifa.org/players/4/19/243185.png,Poland,https://cdn.sofifa.org/flags/37.png,54,64,Górnik Zabrze,https://cdn.sofifa.org/teams/2/light/420.png,€90K,€1K
244465,J. Hamilton,18,https://cdn.sofifa.org/players/4/19/244465.png,Scotland,https://cdn.sofifa.org/flags/42.png,54,73,Livingston FC,https://cdn.sofifa.org/teams/2/light/621.png,€140K,€1K
222195,Zhao Xuebin,25,https://cdn.sofifa.org/players/4/19/222195.png,China PR,https://cdn.sofifa.org/flags/155.png,54,58,Dalian YiFang FC,https://cdn.sofifa.org/teams/2/light/112378.png,€90K,€2K
239859,Li Hailong,21,https://cdn.sofifa.org/players/4/19/239859.png,China PR,https://cdn.sofifa.org/flags/155.png,54,64,Shandong Luneng TaiShan FC,https://cdn.sofifa.org/teams/2/light/111724.png,€100K,€2K
243699,F. Ibsen,21,https://cdn.sofifa.org/players/4/19/243699.png,Denmark,https://cdn.sofifa.org/flags/13.png,54,64,FC København,https://cdn.sofifa.org/teams/2/light/819.png,€90K,€1K
245747,B. Rivera,18,https://cdn.sofifa.org/players/4/19/245747.png,Chile,https://cdn.sofifa.org/flags/55.png,54,73,CD Everton de Viña del Mar,https://cdn.sofifa.org/teams/2/light/112584.png,€130K,€1K
234228,R. McCrorie,20,https://cdn.sofifa.org/players/4/19/234228.png,Scotland,https://cdn.sofifa.org/flags/42.png,54,69,Rangers FC,https://cdn.sofifa.org/teams/2/light/86.png,€120K,€3K
246004,D. Ojo,17,https://cdn.sofifa.org/players/4/19/246004.png,Italy,https://cdn.sofifa.org/flags/27.png,54,67,Yeovil Town,https://cdn.sofifa.org/teams/2/light/346.png,€100K,€1K
241398,A. Parsons,19,https://cdn.sofifa.org/players/4/19/241398.png,England,https://cdn.sofifa.org/flags/14.png,54,70,Bristol City,https://cdn.sofifa.org/teams/2/light/1919.png,€130K,€2K
242422,J. Doherty,17,https://cdn.sofifa.org/players/4/19/242422.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,54,74,Sheffield United,https://cdn.sofifa.org/teams/2/light/1794.png,€120K,€1K
243958,N. Geisler,17,https://cdn.sofifa.org/players/4/19/243958.png,Germany,https://cdn.sofifa.org/flags/21.png,54,71,FC Energie Cottbus,https://cdn.sofifa.org/teams/2/light/162.png,€130K,€1K
246006,C. Devlin,20,https://cdn.sofifa.org/players/4/19/246006.png,Australia,https://cdn.sofifa.org/flags/195.png,54,70,Sydney FC,https://cdn.sofifa.org/teams/2/light/111400.png,€150K,€1K
245239,M. Kulke,17,https://cdn.sofifa.org/players/4/19/245239.png,Germany,https://cdn.sofifa.org/flags/21.png,54,72,SG Dynamo Dresden,https://cdn.sofifa.org/teams/2/light/503.png,€130K,€1K
244984,L. Pellegrini,18,https://cdn.sofifa.org/players/4/19/244984.png,France,https://cdn.sofifa.org/flags/18.png,54,71,AC Ajaccio,https://cdn.sofifa.org/teams/2/light/614.png,€130K,€1K
246264,J. Scholz,19,https://cdn.sofifa.org/players/4/19/246264.png,Germany,https://cdn.sofifa.org/flags/21.png,54,68,1. FC Kaiserslautern,https://cdn.sofifa.org/teams/2/light/29.png,€130K,€1K
241401,S. Moloney,18,https://cdn.sofifa.org/players/4/19/241401.png,England,https://cdn.sofifa.org/flags/14.png,54,59,Bury,https://cdn.sofifa.org/teams/2/light/1945.png,€60K,€1K
245753,Y. Omoto,23,https://cdn.sofifa.org/players/4/19/245753.png,Japan,https://cdn.sofifa.org/flags/163.png,54,58,V-Varen Nagasaki,https://cdn.sofifa.org/teams/2/light/112448.png,€90K,€1K
222714,C. Lemonheigh-Evans,21,https://cdn.sofifa.org/players/4/19/222714.png,Wales,https://cdn.sofifa.org/flags/50.png,54,65,Bristol City,https://cdn.sofifa.org/teams/2/light/1919.png,€120K,€5K
242682,K. O'Sullivan,18,https://cdn.sofifa.org/players/4/19/242682.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,54,66,Limerick FC,https://cdn.sofifa.org/teams/2/light/111285.png,€110K,€1K
238334,D. Higgins,20,https://cdn.sofifa.org/players/4/19/238334.png,Scotland,https://cdn.sofifa.org/flags/42.png,54,66,Kilmarnock,https://cdn.sofifa.org/teams/2/light/82.png,€110K,€1K
244478,K. Krzepisz,18,https://cdn.sofifa.org/players/4/19/244478.png,Poland,https://cdn.sofifa.org/flags/37.png,54,62,Arka Gdynia,https://cdn.sofifa.org/teams/2/light/111082.png,€70K,€1K
240383,O. Edlund,18,https://cdn.sofifa.org/players/4/19/240383.png,Sweden,https://cdn.sofifa.org/flags/46.png,54,66,Hammarby IF,https://cdn.sofifa.org/teams/2/light/708.png,€110K,€1K
245507,Y. Al Qarni,19,https://cdn.sofifa.org/players/4/19/245507.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,53,66,Al Ahli,https://cdn.sofifa.org/teams/2/light/112387.png,€100K,€2K
239876,Y. Maouche,20,https://cdn.sofifa.org/players/4/19/239876.png,France,https://cdn.sofifa.org/flags/18.png,53,66,FC Zürich,https://cdn.sofifa.org/teams/2/light/894.png,€110K,€2K
241413,L. Hedlund,19,https://cdn.sofifa.org/players/4/19/241413.png,Sweden,https://cdn.sofifa.org/flags/46.png,53,68,BK Häcken,https://cdn.sofifa.org/teams/2/light/711.png,€130K,€1K
245511,J. Wicks,18,https://cdn.sofifa.org/players/4/19/245511.png,England,https://cdn.sofifa.org/flags/14.png,53,68,Millwall,https://cdn.sofifa.org/teams/2/light/97.png,€120K,€1K
244232,S. Haubrock,18,https://cdn.sofifa.org/players/4/19/244232.png,Germany,https://cdn.sofifa.org/flags/21.png,53,69,VfL Osnabrück,https://cdn.sofifa.org/teams/2/light/487.png,€110K,€1K
243467,A. Estacio,20,https://cdn.sofifa.org/players/4/19/243467.png,Colombia,https://cdn.sofifa.org/flags/56.png,53,69,Deportivo Pasto,https://cdn.sofifa.org/teams/2/light/111723.png,€130K,€1K
245515,J. Brändle,18,https://cdn.sofifa.org/players/4/19/245515.png,Germany,https://cdn.sofifa.org/flags/21.png,53,70,1. FC Heidenheim 1846,https://cdn.sofifa.org/teams/2/light/111235.png,€110K,€1K
234508,C. Singh,21,https://cdn.sofifa.org/players/4/19/234508.png,India,https://cdn.sofifa.org/flags/159.png,53,62,,https://cdn.sofifa.org/flags/159.png,€ 0,€ 0
228369,J. Walton,20,https://cdn.sofifa.org/players/4/19/228369.png,England,https://cdn.sofifa.org/flags/14.png,53,70,Barnsley,https://cdn.sofifa.org/teams/2/light/1932.png,€110K,€1K
243729,N. Sette,18,https://cdn.sofifa.org/players/4/19/243729.png,Australia,https://cdn.sofifa.org/flags/195.png,53,67,Melbourne Victory,https://cdn.sofifa.org/teams/2/light/111397.png,€120K,€1K
241426,K. Sparta,18,https://cdn.sofifa.org/players/4/19/241426.png,Australia,https://cdn.sofifa.org/flags/195.png,53,67,AFC Wimbledon,https://cdn.sofifa.org/teams/2/light/112259.png,€120K,€1K
243730,T. Crawford,19,https://cdn.sofifa.org/players/4/19/243730.png,England,https://cdn.sofifa.org/flags/14.png,53,65,Notts County,https://cdn.sofifa.org/teams/2/light/1937.png,€100K,€1K
239893,C. Coxe,19,https://cdn.sofifa.org/players/4/19/239893.png,Wales,https://cdn.sofifa.org/flags/50.png,53,69,Cardiff City,https://cdn.sofifa.org/teams/2/light/1961.png,€110K,€2K
241429,A. Crookes,20,https://cdn.sofifa.org/players/4/19/241429.png,England,https://cdn.sofifa.org/flags/14.png,53,63,Lincoln City,https://cdn.sofifa.org/teams/2/light/149.png,€80K,€4K
239895,J. Waite,19,https://cdn.sofifa.org/players/4/19/239895.png,Wales,https://cdn.sofifa.org/flags/50.png,53,69,Cardiff City,https://cdn.sofifa.org/teams/2/light/1961.png,€130K,€3K
241943,L. Pierre,20,https://cdn.sofifa.org/players/4/19/241943.png,Haiti,https://cdn.sofifa.org/flags/80.png,53,68,AC Ajaccio,https://cdn.sofifa.org/teams/2/light/614.png,€130K,€1K
241438,K. Mooney,19,https://cdn.sofifa.org/players/4/19/241438.png,England,https://cdn.sofifa.org/flags/14.png,53,67,Cheltenham Town,https://cdn.sofifa.org/teams/2/light/1936.png,€130K,€2K
246046,J. Piggott,19,https://cdn.sofifa.org/players/4/19/246046.png,England,https://cdn.sofifa.org/flags/14.png,53,67,Morecambe,https://cdn.sofifa.org/teams/2/light/357.png,€130K,€4K
242463,F. Figueroa,20,https://cdn.sofifa.org/players/4/19/242463.png,Venezuela,https://cdn.sofifa.org/flags/61.png,53,66,Atlético Huila,https://cdn.sofifa.org/teams/2/light/112528.png,€110K,€1K
245280,R. Harrington,19,https://cdn.sofifa.org/players/4/19/245280.png,Wales,https://cdn.sofifa.org/flags/50.png,53,66,Aberdeen,https://cdn.sofifa.org/teams/2/light/77.png,€100K,€1K
242977,F. Sasmay,20,https://cdn.sofifa.org/players/4/19/242977.png,Chile,https://cdn.sofifa.org/flags/55.png,53,63,CD Antofagasta,https://cdn.sofifa.org/teams/2/light/112533.png,€100K,€1K
238373,L. Rivas,19,https://cdn.sofifa.org/players/4/19/238373.png,Colombia,https://cdn.sofifa.org/flags/56.png,53,70,Deportes Tolima,https://cdn.sofifa.org/teams/2/light/111722.png,€100K,€1K
225831,R. Gorman,24,https://cdn.sofifa.org/players/4/19/225831.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,53,58,Bray Wanderers,https://cdn.sofifa.org/teams/2/light/838.png,€70K,€1K
241959,D. Smith,18,https://cdn.sofifa.org/players/4/19/241959.png,England,https://cdn.sofifa.org/flags/14.png,53,72,Portsmouth,https://cdn.sofifa.org/teams/2/light/1790.png,€120K,€1K
231722,A. Long,21,https://cdn.sofifa.org/players/4/19/231722.png,France,https://cdn.sofifa.org/flags/18.png,53,65,FC Sochaux-Montbéliard,https://cdn.sofifa.org/teams/2/light/226.png,€80K,€1K
241962,M. Tomizawa,24,https://cdn.sofifa.org/players/4/19/241962.png,Japan,https://cdn.sofifa.org/flags/163.png,53,57,V-Varen Nagasaki,https://cdn.sofifa.org/teams/2/light/112448.png,€60K,€1K
224555,Xu Jiamin,24,https://cdn.sofifa.org/players/4/19/224555.png,China PR,https://cdn.sofifa.org/flags/155.png,53,58,Beijing Renhe FC,https://cdn.sofifa.org/teams/2/light/112537.png,€60K,€1K
244014,E. Löder,18,https://cdn.sofifa.org/players/4/19/244014.png,Germany,https://cdn.sofifa.org/flags/21.png,53,62,FC Erzgebirge Aue,https://cdn.sofifa.org/teams/2/light/506.png,€80K,€1K
239407,O. Breistøl,19,https://cdn.sofifa.org/players/4/19/239407.png,Norway,https://cdn.sofifa.org/flags/36.png,53,66,Sandefjord Fotball,https://cdn.sofifa.org/teams/2/light/1757.png,€110K,€1K
244015,M. Schlosser,19,https://cdn.sofifa.org/players/4/19/244015.png,Germany,https://cdn.sofifa.org/flags/21.png,53,62,FC Erzgebirge Aue,https://cdn.sofifa.org/teams/2/light/506.png,€70K,€1K
